client_id,districtname,region,avg_salary,unemployment_rate,criminilaty,enterpreneurs,loan_status,card_type,loan_amount
2428,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
2998,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
5563,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
1056,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
6039,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
10282,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,288360
7959,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,288360
3319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,288360
3136,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,288360
742,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
4863,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
4349,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,288360
7567,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
3378,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,gold,285600
1388,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,gold,285600
2214,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
5873,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,junior,285600
5249,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
1512,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
6567,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,junior,285600
662,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
3184,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
1791,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
4974,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
3124,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
3896,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
2430,Kolin,"central Bohemia",9307,4.139999866485596,2828.0000,118,C,classic,285600
5232,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
2522,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
999,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
497,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
1999,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,junior,285240
1378,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
4230,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
731,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,junior,285240
7422,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
4083,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
4472,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
9933,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
3260,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
114,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
116,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
8359,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,junior,285240
9593,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
2226,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
4929,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
819,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
7862,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
3519,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,classic,285240
4100,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,gold,285240
3075,"Ostrava - mesto","north Moravia",10673,5.0950000286102295,18564.5000,100,C,gold,285240
528,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
3477,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
267,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
1536,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,gold,284280
3535,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
10040,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
3958,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
11371,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
822,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
309,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
3794,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,junior,284280
2104,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
1779,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,classic,284280
79,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,gold,284280
2498,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,junior,284280
1133,Litomerice,"north Bohemia",9065,4.924999952316284,4156.5000,123,C,gold,284280
3382,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
3769,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
946,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
1616,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
3066,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,junior,280440
1080,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
2469,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
4764,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,junior,280440
2445,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,gold,280440
5727,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
3415,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
4937,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
834,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
138,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
638,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
6255,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
1146,"Brno - mesto","south Moravia",9897,1.7800000309944153,18708.5000,140,C,classic,280440
3782,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
1876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
5263,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
365,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4231,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2572,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4862,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
1179,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
339,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3230,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2496,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
859,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4507,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
6644,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2493,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3297,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
861,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3984,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
10095,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
1811,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
2277,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
4516,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4723,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1251,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4157,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
5016,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
466,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3943,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4188,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3766,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
10798,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
1049,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2929,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2013,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2662,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
4592,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
11545,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2626,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1211,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
605,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4684,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1027,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3233,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
12802,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2592,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
1525,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
5013,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
1213,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1583,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
8030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
12328,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3753,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
996,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
707,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4457,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
13694,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2971,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4333,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2122,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
2609,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
537,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3699,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
441,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3186,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1244,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
954,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1067,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
6178,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3568,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3197,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2888,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
3733,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
6299,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2502,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
826,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
688,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1500,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
4316,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4553,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
4627,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3567,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
112,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
83,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
77,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
13134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4166,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2267,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3544,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
487,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4171,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
3151,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2038,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
11319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1440,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
2343,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1359,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3615,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2015,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1040,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3268,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1089,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
1066,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4543,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4417,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4380,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
716,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4340,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
3448,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
3893,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2768,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2428,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2998,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
5563,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1056,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
6039,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
10282,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
7959,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
3319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,279072
3136,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,279072
742,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4863,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
4349,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
1030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,279072
2527,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
471,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
4258,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
12599,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
590,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
2475,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,junior,277884
4251,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
1380,Chrudim,"east Bohemia",8254,3.274999976158142,2245.5000,97,D,classic,277884
2538,Breclav,"south Moravia",8772,4.835000038146973,3006.0000,126,B,junior,276660
3404,Breclav,"south Moravia",8772,4.835000038146973,3006.0000,126,B,classic,276660
4832,Breclav,"south Moravia",8772,4.835000038146973,3006.0000,126,B,classic,276660
3037,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
10636,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
9641,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,gold,276300
4533,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,junior,276300
12079,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,gold,276300
2489,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,gold,276300
963,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
2121,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,junior,276300
2921,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
3721,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
2065,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,junior,276300
6906,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
4429,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
3906,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
2536,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
4471,Zlin,"south Moravia",9624,1.9549999833106995,4374.5000,145,C,classic,276300
112,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
83,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
77,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
13134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4166,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2267,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3544,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
487,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4171,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
3151,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2038,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
11319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1440,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
2343,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1359,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3615,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2015,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1040,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3268,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1089,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
1066,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4543,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4417,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4380,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
716,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4340,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3448,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
3893,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2768,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2428,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2998,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
5563,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1056,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
6039,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
10282,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
7959,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
3319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
3136,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
742,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4863,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4349,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
1030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3782,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
1876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
5263,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
365,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4231,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2572,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4862,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
1179,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,276084
339,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3230,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,276084
483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2496,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
859,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
4507,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
6644,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
2493,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3297,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
861,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
3984,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,276084
